Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
uu,01260518,2,"Wednesday, January 26, 2011 05:17:20 UTC",42.4372,-111.4842,1.6,2.60,20,"southern Idaho"
nc,71515050,2,"Wednesday, January 26, 2011 05:14:02 UTC",36.0020,-120.5725,0.5,3.40,22,"Central California"
nc,71515045,0,"Wednesday, January 26, 2011 05:11:22 UTC",38.7547,-122.7050,1.0,2.50, 9,"Northern California"
uu,00005508,3,"Wednesday, January 26, 2011 05:10:11 UTC",42.4240,-111.4993,3.7,5.80,25,"southern Idaho"
nm,012611b,A,"Wednesday, January 26, 2011 05:02:38 UTC",35.3535,-92.4357,2.1,6.00, 7,"Arkansas"
nc,71515040,0,"Wednesday, January 26, 2011 04:59:51 UTC",38.8072,-122.7972,0.9,1.40,15,"Northern California"
ci,14922756,4,"Wednesday, January 26, 2011 04:52:48 UTC",34.3348,-116.4575,2.0,5.30,49,"Southern California"
uu,00005507,2,"Wednesday, January 26, 2011 04:51:03 UTC",44.7493,-111.1108,2.4,6.30,28,"western Montana"
ci,14922748,2,"Wednesday, January 26, 2011 04:48:47 UTC",34.3372,-116.4535,1.0,4.30,11,"Southern California"
pr,11026000,0,"Wednesday, January 26, 2011 04:18:46 UTC",17.8740,-66.8000,1.8,7.00, 4,"Puerto Rico region"
nc,71515035,3,"Wednesday, January 26, 2011 04:15:59 UTC",38.8123,-122.8265,1.8,2.50,47,"Northern California"
ci,14922740,4,"Wednesday, January 26, 2011 04:14:20 UTC",34.3333,-116.4572,1.3,4.70,25,"Southern California"
ci,14922732,4,"Wednesday, January 26, 2011 04:10:08 UTC",33.5132,-116.4522,0.9,7.20,21,"Southern California"
ci,14922724,4,"Wednesday, January 26, 2011 04:09:55 UTC",33.5158,-116.4488,0.9,7.60,34,"Southern California"
ci,14922716,4,"Wednesday, January 26, 2011 04:05:34 UTC",34.3338,-116.4550,1.5,4.10,20,"Southern California"
ci,14922708,4,"Wednesday, January 26, 2011 04:05:05 UTC",34.3307,-116.4543,1.9,4.70,53,"Southern California"
nc,71515030,0,"Wednesday, January 26, 2011 04:04:14 UTC",38.8438,-122.8223,0.4,2.20, 8,"Northern California"
ak,10163285,1,"Wednesday, January 26, 2011 03:36:14 UTC",63.0037,-148.6450,2.0,71.10, 8,"Central Alaska"
ci,14922700,4,"Wednesday, January 26, 2011 03:24:06 UTC",35.9695,-117.6475,0.5,3.60,14,"Central California"
ak,10163280,1,"Wednesday, January 26, 2011 02:56:17 UTC",58.8929,-153.2932,2.3,12.00,11,"Kodiak Island region, Alaska"
nc,71515020,2,"Wednesday, January 26, 2011 02:47:20 UTC",35.8712,-120.2325,1.0,8.10,39,"Central California"
ak,10163277,2,"Wednesday, January 26, 2011 02:24:36 UTC",63.5964,-147.3883,0.9,6.30, 9,"Central Alaska"
ak,10163273,1,"Wednesday, January 26, 2011 02:24:07 UTC",60.3016,-141.1891,2.3,12.40,15,"Southern Alaska"
mb,11968132,2,"Wednesday, January 26, 2011 02:23:19 UTC",46.0100,-110.9515,1.1,13.70,14,"western Montana"
ci,14922692,2,"Wednesday, January 26, 2011 02:03:29 UTC",36.1123,-117.8475,0.7,5.20,11,"Central California"
nc,71515010,2,"Wednesday, January 26, 2011 01:50:01 UTC",37.1103,-121.8263,1.6,5.00,36,"Northern California"
nc,71515005,2,"Wednesday, January 26, 2011 01:37:38 UTC",38.7523,-122.7307,0.8,2.20,33,"Northern California"
nc,71515000,2,"Wednesday, January 26, 2011 01:29:46 UTC",37.5892,-118.8502,0.4,9.10,15,"Central California"
ci,14922684,2,"Wednesday, January 26, 2011 01:28:12 UTC",33.1633,-116.5638,0.9,10.00,21,"Southern California"
mb,11441981,2,"Wednesday, January 26, 2011 01:26:41 UTC",45.3288,-112.5463,1.2,10.30, 9,"western Montana"
ak,10163262,1,"Wednesday, January 26, 2011 01:26:40 UTC",63.1873,-150.5462,2.1,122.90,15,"Central Alaska"
ci,14922668,4,"Wednesday, January 26, 2011 01:26:27 UTC",33.1493,-116.5590,1.0,12.60,27,"Southern California"
nc,71514990,0,"Wednesday, January 26, 2011 01:21:30 UTC",38.8003,-122.7523,0.3,0.00, 5,"Northern California"
mb,11047368,2,"Wednesday, January 26, 2011 01:20:18 UTC",45.3296,-112.5516,1.9,10.40,14,"western Montana"
ci,14922660,4,"Wednesday, January 26, 2011 01:18:55 UTC",34.3365,-116.4530,1.5,4.10,42,"Southern California"
nc,71514985,2,"Wednesday, January 26, 2011 01:15:48 UTC",37.5625,-118.6952,0.8,10.00,22,"Central California"
ci,14922652,2,"Wednesday, January 26, 2011 00:51:34 UTC",32.8592,-115.5140,1.9,17.90,17,"Southern California"
ci,14922644,4,"Wednesday, January 26, 2011 00:38:05 UTC",33.1570,-116.5643,0.8,11.80,27,"Southern California"
ci,14922636,2,"Wednesday, January 26, 2011 00:32:42 UTC",35.0247,-117.6688,1.8,0.00,16,"Southern California"
ci,14922628,8,"Wednesday, January 26, 2011 00:28:50 UTC",31.2323,-115.6962,2.7,1.20, 9,"Baja California, Mexico"
ci,14922620,4,"Wednesday, January 26, 2011 00:26:17 UTC",34.3360,-116.4553,1.6,4.60,53,"Southern California"
ci,14922612,4,"Wednesday, January 26, 2011 00:22:48 UTC",34.3347,-116.4618,1.2,6.50,38,"Southern California"
ci,14922596,4,"Wednesday, January 26, 2011 00:17:10 UTC",34.3400,-116.4505,1.1,4.10,24,"Southern California"
ci,14922604,6,"Wednesday, January 26, 2011 00:17:09 UTC",31.2448,-115.6700,2.7,5.00, 9,"Baja California, Mexico"
ak,10163210,1,"Wednesday, January 26, 2011 00:16:56 UTC",65.0111,-147.3674,1.6,0.00,10,"northern Alaska"
ci,14922580,4,"Wednesday, January 26, 2011 00:11:28 UTC",31.2255,-115.6848,4.2,10.00,17,"Baja California, Mexico"
ak,10163205,1,"Wednesday, January 26, 2011 00:08:12 UTC",59.9503,-152.2068,2.0,71.90,14,"Southern Alaska"
us,c000193d,6,"Tuesday, January 25, 2011 23:57:30 UTC",-18.8486,67.3464,5.0,15.60,107,"Mid-Indian Ridge"
ak,10163202,2,"Tuesday, January 25, 2011 23:49:51 UTC",54.5738,-163.2852,2.1,1.10,16,"Unimak Island region, Alaska"
uu,01252344,2,"Tuesday, January 25, 2011 23:44:45 UTC",39.6787,-111.2315,1.7,0.20,13,"Utah"
ci,14922572,4,"Tuesday, January 25, 2011 23:44:23 UTC",34.3317,-116.4552,1.3,4.60,45,"Southern California"
ci,14922564,4,"Tuesday, January 25, 2011 23:43:00 UTC",33.1507,-116.5618,1.0,12.80,32,"Southern California"
uw,01252341,1,"Tuesday, January 25, 2011 23:41:20 UTC",46.1976,-122.1913,1.9,2.30,22,"Mount St. Helens area, Washington"
nc,71514970,0,"Tuesday, January 25, 2011 23:39:06 UTC",38.8160,-122.7988,1.0,3.00,13,"Northern California"
nc,71514965,2,"Tuesday, January 25, 2011 23:38:12 UTC",38.8172,-122.7925,1.2,2.10,42,"Northern California"
ci,14922556,4,"Tuesday, January 25, 2011 23:36:16 UTC",34.3365,-116.4583,1.3,4.90,31,"Southern California"
hv,60208901,1,"Tuesday, January 25, 2011 23:32:50 UTC",19.4108,-155.2833,1.8,1.30,12,"Island of Hawaii, Hawaii"
ci,14922548,4,"Tuesday, January 25, 2011 23:29:49 UTC",34.3355,-116.4530,1.1,3.80,15,"Southern California"
nc,71514955,2,"Tuesday, January 25, 2011 23:27:21 UTC",36.9365,-121.4333,1.2,5.70,33,"Central California"
pr,11025002,0,"Tuesday, January 25, 2011 23:26:18 UTC",19.4400,-64.7649,3.7,50.10,14,"Virgin Islands region"
ci,14922540,2,"Tuesday, January 25, 2011 23:21:53 UTC",34.3382,-116.4563,1.0,4.30,20,"Southern California"
ak,10164457,3,"Tuesday, January 25, 2011 23:19:48 UTC",52.5602,-166.8395,2.4,22.80,10,"Fox Islands, Aleutian Islands, Alaska"
nc,71514945,2,"Tuesday, January 25, 2011 23:17:32 UTC",38.8253,-122.8767,1.2,3.30,43,"Northern California"
ci,14922532,2,"Tuesday, January 25, 2011 23:11:30 UTC",34.3345,-116.4615,1.3,7.40,20,"Southern California"
mb,11729809,2,"Tuesday, January 25, 2011 23:01:21 UTC",45.3331,-112.5443,2.3,10.50,32,"western Montana"
ci,14922524,4,"Tuesday, January 25, 2011 22:59:07 UTC",33.1510,-116.5558,0.9,11.70,33,"Southern California"
nc,71514940,0,"Tuesday, January 25, 2011 22:56:31 UTC",38.8127,-122.8107,0.4,5.30, 9,"Northern California"
ci,14922516,4,"Tuesday, January 25, 2011 22:52:16 UTC",34.3412,-116.4643,1.3,7.20,35,"Southern California"
ci,36935519,3,"Tuesday, January 25, 2011 22:50:54 UTC",34.3555,-116.4785,0.9,12.70,12,"Southern California"
ci,14922508,4,"Tuesday, January 25, 2011 22:50:07 UTC",34.3472,-116.4612,1.1,5.60,24,"Southern California"
mb,11389679,2,"Tuesday, January 25, 2011 22:47:21 UTC",45.8405,-107.2176,2.4,0.40,12,"eastern Montana"
ci,14922492,4,"Tuesday, January 25, 2011 22:46:11 UTC",34.3390,-116.4548,2.0,4.50,50,"Southern California"
ci,14922484,4,"Tuesday, January 25, 2011 22:45:54 UTC",34.3415,-116.4573,1.8,4.50,51,"Southern California"
ci,14922500,4,"Tuesday, January 25, 2011 22:43:54 UTC",34.3348,-116.4578,0.9,3.60,15,"Southern California"
uw,01252243,1,"Tuesday, January 25, 2011 22:43:25 UTC",46.0803,-122.8808,1.5,22.50,11,"Washington"
ci,14922476,4,"Tuesday, January 25, 2011 22:42:10 UTC",34.3393,-116.4550,2.0,4.50,40,"Southern California"
ak,10164456,2,"Tuesday, January 25, 2011 22:40:22 UTC",63.7857,-147.8235,0.9,69.70,10,"Central Alaska"
ci,14922468,6,"Tuesday, January 25, 2011 22:40:06 UTC",34.3382,-116.4530,2.5,4.70,56,"Southern California"
ci,14922460,4,"Tuesday, January 25, 2011 22:39:25 UTC",34.3353,-116.4622,1.8,6.10,45,"Southern California"
ci,36935359,2,"Tuesday, January 25, 2011 22:36:20 UTC",34.3408,-116.4647,1.3,4.70,14,"Southern California"
ci,36935279,2,"Tuesday, January 25, 2011 22:36:10 UTC",34.3393,-116.4590,1.5,4.30,22,"Southern California"
ci,14922452,4,"Tuesday, January 25, 2011 22:36:00 UTC",34.3392,-116.4558,1.5,0.70,32,"Southern California"
ci,14922444,4,"Tuesday, January 25, 2011 22:24:01 UTC",34.3365,-116.4557,3.0,3.20,89,"Southern California"
ci,14922436,4,"Tuesday, January 25, 2011 22:11:21 UTC",34.3458,-116.4523,1.1,4.10,15,"Southern California"
nc,71514925,2,"Tuesday, January 25, 2011 22:01:13 UTC",38.8378,-122.7995,0.3,2.30,11,"Northern California"
uw,01252154,1,"Tuesday, January 25, 2011 21:54:01 UTC",47.3136,-122.3833,1.8,27.60,40,"Seattle-Tacoma urban area, Washington"
nc,71514920,0,"Tuesday, January 25, 2011 21:53:40 UTC",38.8370,-122.7752,0.9,2.70,12,"Northern California"
ak,10162999,3,"Tuesday, January 25, 2011 21:53:06 UTC",51.4294,-175.3418,3.7,37.70,24,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71514910,2,"Tuesday, January 25, 2011 21:51:22 UTC",38.8350,-122.7777,1.1,2.80,36,"Northern California"
ci,14922420,4,"Tuesday, January 25, 2011 21:46:25 UTC",34.3415,-116.4545,1.4,5.60,52,"Southern California"
nc,71514895,0,"Tuesday, January 25, 2011 21:18:50 UTC",38.7670,-122.7233,0.6,3.70, 7,"Northern California"
nn,00325236,7,"Tuesday, January 25, 2011 21:03:05 UTC",38.7477,-119.6131,1.6,7.50, 8,"Nevada"
nn,00325189,7,"Tuesday, January 25, 2011 20:53:01 UTC",38.5417,-118.3872,3.3,13.00,15,"Nevada"
ak,10164454,3,"Tuesday, January 25, 2011 20:48:36 UTC",51.4696,176.5967,2.7,20.00, 8,"Rat Islands, Aleutian Islands, Alaska"
ci,14922404,7,"Tuesday, January 25, 2011 20:28:21 UTC",33.4837,-116.5543,0.2,10.80,25,"Southern California"
ci,14922396,4,"Tuesday, January 25, 2011 20:28:19 UTC",33.0345,-115.5530,1.9,9.40,45,"Southern California"
nc,71514885,2,"Tuesday, January 25, 2011 20:28:07 UTC",38.5755,-122.3783,1.3,7.60,10,"Northern California"
ak,10160600,2,"Tuesday, January 25, 2011 20:20:20 UTC",64.7160,-147.9740,0.3,13.70, 6,"Central Alaska"
nc,71514880,2,"Tuesday, January 25, 2011 20:19:05 UTC",37.9123,-121.9547,1.6,0.00, 8,"San Francisco Bay area, California"
nc,71514875,0,"Tuesday, January 25, 2011 19:52:09 UTC",38.7913,-122.8047,1.0,2.80,13,"Northern California"
nc,71514865,0,"Tuesday, January 25, 2011 19:20:22 UTC",38.8305,-122.8008,0.6,2.20, 7,"Northern California"
nc,71514870,2,"Tuesday, January 25, 2011 19:18:19 UTC",38.5980,-122.3663,1.6,4.70,10,"Northern California"
ci,14922380,2,"Tuesday, January 25, 2011 19:05:21 UTC",35.9402,-117.1697,1.1,3.50,20,"Central California"
ak,10160563,2,"Tuesday, January 25, 2011 18:57:56 UTC",63.5071,-150.8742,0.8,13.20,11,"Central Alaska"
ci,14922364,4,"Tuesday, January 25, 2011 18:48:05 UTC",32.2592,-115.3695,1.7,5.80,14,"Baja California, Mexico"
nc,71514845,2,"Tuesday, January 25, 2011 18:39:53 UTC",38.7603,-122.7395,1.3,2.00,42,"Northern California"
nc,71514840,3,"Tuesday, January 25, 2011 18:22:40 UTC",38.8347,-122.7963,1.5,2.60,48,"Northern California"
ak,10160534,2,"Tuesday, January 25, 2011 18:22:15 UTC",63.1452,-149.3983,1.5,5.60,18,"Central Alaska"
mb,11942763,2,"Tuesday, January 25, 2011 18:01:18 UTC",45.0020,-111.8551,1.6,9.30,22,"western Montana"
nc,71514835,0,"Tuesday, January 25, 2011 17:55:51 UTC",38.8317,-122.7980,0.9,2.10,14,"Northern California"
mb,11416612,2,"Tuesday, January 25, 2011 17:43:49 UTC",47.3508,-112.9851,1.1,18.00,13,"western Montana"
nc,71514830,2,"Tuesday, January 25, 2011 17:40:35 UTC",35.9880,-120.8720,0.9,7.70,20,"Central California"
nc,71514825,4,"Tuesday, January 25, 2011 17:36:30 UTC",38.7890,-122.7735,0.6,0.70,20,"Northern California"
nc,71514815,3,"Tuesday, January 25, 2011 17:35:14 UTC",38.7872,-122.7737,1.9,1.00,55,"Northern California"
ci,36935039,2,"Tuesday, January 25, 2011 17:27:27 UTC",33.4962,-116.4832,0.7,14.10, 8,"Southern California"
ci,14922284,5,"Tuesday, January 25, 2011 17:27:12 UTC",32.2143,-115.3395,2.4,9.80,12,"Baja California, Mexico"
pr,11025001,0,"Tuesday, January 25, 2011 17:24:56 UTC",18.1660,-67.9349,3.0,117.10, 7,"Mona Passage, Puerto Rico"
nn,00325231,7,"Tuesday, January 25, 2011 17:19:32 UTC",37.3555,-117.1591,1.3,11.80,12,"Nevada"
ak,10160503,2,"Tuesday, January 25, 2011 17:16:13 UTC",63.4820,-150.8425,1.0,13.50,11,"Central Alaska"
nc,71514805,2,"Tuesday, January 25, 2011 17:14:35 UTC",38.6047,-122.3590,1.6,6.50,17,"Northern California"
nc,71514800,3,"Tuesday, January 25, 2011 17:10:41 UTC",38.6075,-122.3727,2.6,7.20,82,"Northern California"
ci,14922276,4,"Tuesday, January 25, 2011 17:04:25 UTC",33.4263,-116.5972,1.4,10.90,21,"Southern California"
us,c00018we,4,"Tuesday, January 25, 2011 17:02:56 UTC",-8.1689,119.5955,4.8,172.60,33,"Flores region, Indonesia"
nc,71514795,4,"Tuesday, January 25, 2011 16:48:18 UTC",38.6033,-122.3693,2.3,6.60,72,"Northern California"
nc,71514790,2,"Tuesday, January 25, 2011 16:39:22 UTC",38.8343,-122.7755,0.7,2.50,21,"Northern California"
nc,71514775,2,"Tuesday, January 25, 2011 16:19:22 UTC",37.5920,-118.8580,0.9,9.00,31,"Long Valley area, California"
nc,71514780,2,"Tuesday, January 25, 2011 16:19:22 UTC",37.5915,-118.8540,0.9,8.40,22,"Long Valley area, California"
ak,10160471,2,"Tuesday, January 25, 2011 16:11:42 UTC",63.4824,-148.0031,0.7,13.80, 9,"Central Alaska"
nc,71514770,4,"Tuesday, January 25, 2011 16:05:03 UTC",39.2187,-123.0880,2.3,7.60,51,"Northern California"
ak,10160457,2,"Tuesday, January 25, 2011 16:04:07 UTC",62.9568,-151.2003,1.9,123.50,30,"Central Alaska"
nc,71514765,2,"Tuesday, January 25, 2011 16:03:45 UTC",37.4280,-121.7712,1.3,10.30,35,"San Francisco Bay area, California"
ak,10160455,3,"Tuesday, January 25, 2011 15:58:53 UTC",59.7011,-153.6562,2.2,119.70,26,"Southern Alaska"
nc,71514760,0,"Tuesday, January 25, 2011 15:44:02 UTC",38.8048,-122.8517,0.9,3.10, 7,"Northern California"
ci,14922268,4,"Tuesday, January 25, 2011 15:44:00 UTC",32.6527,-115.7788,1.5,5.40,17,"Southern California"
ak,10164446,2,"Tuesday, January 25, 2011 15:29:29 UTC",57.6732,-153.2603,1.9,57.10,10,"Kodiak Island region, Alaska"
ak,10164445,2,"Tuesday, January 25, 2011 15:25:32 UTC",63.6544,-149.3303,1.2,96.60,11,"Central Alaska"
nc,71514750,3,"Tuesday, January 25, 2011 15:19:05 UTC",37.0237,-121.4758,1.4,8.20,45,"Northern California"
nc,71514755,4,"Tuesday, January 25, 2011 15:17:18 UTC",38.6050,-122.3713,2.0,6.80,73,"Northern California"
ak,10164444,2,"Tuesday, January 25, 2011 15:17:07 UTC",62.6965,-148.9538,1.3,59.60,13,"Central Alaska"
nc,71514745,3,"Tuesday, January 25, 2011 15:15:18 UTC",38.6085,-122.3715,2.5,7.50,88,"Northern California"
nc,71514740,0,"Tuesday, January 25, 2011 15:09:13 UTC",38.7863,-122.7897,0.5,1.90, 7,"Northern California"
ci,14922260,3,"Tuesday, January 25, 2011 15:04:56 UTC",35.4495,-118.3492,1.3,6.00,13,"Central California"
ak,10164443,2,"Tuesday, January 25, 2011 14:49:24 UTC",57.0246,-157.1615,2.5,89.60,21,"Alaska Peninsula"
nc,71514735,0,"Tuesday, January 25, 2011 14:43:00 UTC",38.8412,-122.8643,0.6,1.50, 8,"Northern California"
ak,10160434,2,"Tuesday, January 25, 2011 14:37:05 UTC",63.5004,-150.8697,1.0,10.40,12,"Central Alaska"
ak,10160432,2,"Tuesday, January 25, 2011 14:33:21 UTC",63.2101,-150.6227,1.6,129.80,20,"Central Alaska"
nc,71514730,0,"Tuesday, January 25, 2011 14:29:01 UTC",38.8125,-122.8210,0.7,2.70, 8,"Northern California"
nc,71514725,3,"Tuesday, January 25, 2011 14:25:39 UTC",38.8215,-122.8073,1.3,3.20,61,"Northern California"
ci,14922252,3,"Tuesday, January 25, 2011 14:18:56 UTC",36.0357,-117.7675,0.6,3.50,12,"Central California"
ci,14922244,4,"Tuesday, January 25, 2011 14:13:38 UTC",32.6240,-115.7357,2.2,5.40,29,"Baja California, Mexico"
nc,71514715,0,"Tuesday, January 25, 2011 14:11:27 UTC",38.8428,-122.8302,0.4,2.00, 7,"Northern California"
ci,14922236,3,"Tuesday, January 25, 2011 13:58:31 UTC",36.1015,-117.9038,0.2,4.70,20,"Central California"
ci,14922228,7,"Tuesday, January 25, 2011 13:53:21 UTC",31.2528,-115.6610,3.3,5.80,11,"Baja California, Mexico"
us,c00018v5,A,"Tuesday, January 25, 2011 13:18:12 UTC",-29.9850,-177.9870,5.4,55.90,260,"Kermadec Islands, New Zealand"
ci,14922212,5,"Tuesday, January 25, 2011 13:14:03 UTC",32.3610,-115.5278,1.6,6.50,11,"Baja California, Mexico"
us,c00018v4,3,"Tuesday, January 25, 2011 13:13:51 UTC",6.1123,126.1785,4.6,159.70,19,"Mindanao, Philippines"
ci,14922204,3,"Tuesday, January 25, 2011 12:58:52 UTC",34.3328,-116.4620,1.2,8.30,17,"Southern California"
ak,10160420,2,"Tuesday, January 25, 2011 12:54:45 UTC",53.9677,-164.6232,2.7,55.90,19,"Unimak Island region, Alaska"
ak,10160419,2,"Tuesday, January 25, 2011 12:50:30 UTC",63.4787,-150.8536,0.8,16.10,11,"Central Alaska"
ci,14922196,3,"Tuesday, January 25, 2011 12:38:50 UTC",36.0360,-117.7690,0.4,3.40, 9,"Central California"
ci,14922188,5,"Tuesday, January 25, 2011 12:32:16 UTC",32.2607,-115.2940,2.1,11.70,10,"Baja California, Mexico"
ci,14922180,3,"Tuesday, January 25, 2011 12:30:54 UTC",36.0243,-117.8817,1.2,6.60,14,"Central California"
uw,01251222,1,"Tuesday, January 25, 2011 12:22:00 UTC",45.9636,-122.8411,1.2,21.20, 9,"Oregon"
nc,71514695,2,"Tuesday, January 25, 2011 12:16:23 UTC",38.7530,-122.7175,0.3,0.00,11,"Northern California"
nc,71514685,2,"Tuesday, January 25, 2011 11:54:08 UTC",40.3632,-124.4088,2.1,15.90,15,"offshore Northern California"
mb,11898848,2,"Tuesday, January 25, 2011 11:49:55 UTC",44.6680,-112.5275,1.1,10.50,13,"western Montana"
ak,10160417,3,"Tuesday, January 25, 2011 11:48:08 UTC",52.0642,178.1887,3.2,160.60,12,"Rat Islands, Aleutian Islands, Alaska"
ak,10160416,3,"Tuesday, January 25, 2011 11:43:38 UTC",59.8023,-153.1445,2.1,107.50,31,"Southern Alaska"
ak,10164436,2,"Tuesday, January 25, 2011 11:41:37 UTC",62.9182,-151.2914,1.7,109.80,19,"Central Alaska"
us,c00018uy,5,"Tuesday, January 25, 2011 11:33:37 UTC",27.6587,143.3533,4.9,10.00,81,"Bonin Islands, Japan region"
nc,71514680,2,"Tuesday, January 25, 2011 11:19:59 UTC",36.5420,-121.1327,1.6,5.50,43,"Central California"
ak,10164435,2,"Tuesday, January 25, 2011 11:14:37 UTC",63.5278,-147.2837,0.8,8.10, 9,"Central Alaska"
ak,10160413,2,"Tuesday, January 25, 2011 11:09:44 UTC",64.3967,-149.7004,0.9,12.70,14,"Central Alaska"
ak,10164433,3,"Tuesday, January 25, 2011 10:59:02 UTC",67.5204,-136.1373,2.2,10.00, 5,"northern Yukon Territory, Canada"
ak,10160412,2,"Tuesday, January 25, 2011 10:54:38 UTC",64.4985,-147.0777,0.3,2.90, 5,"Central Alaska"
nc,71514675,3,"Tuesday, January 25, 2011 10:51:43 UTC",37.0222,-121.4773,2.6,8.20,89,"Northern California"
ak,10160407,3,"Tuesday, January 25, 2011 10:45:28 UTC",63.4734,-150.8454,1.6,8.40,23,"Central Alaska"
nc,71514670,2,"Tuesday, January 25, 2011 10:43:49 UTC",37.0217,-121.4735,1.1,8.10,33,"Northern California"
nc,71514665,0,"Tuesday, January 25, 2011 10:40:00 UTC",38.7890,-122.7515,0.3,0.30, 5,"Northern California"
us,c00018uq,E,"Tuesday, January 25, 2011 10:32:40 UTC",15.6079,-60.3293,4.5,43.10,28,"Dominica region, Leeward Islands"
mb,11372697,2,"Tuesday, January 25, 2011 10:30:48 UTC",45.2666,-112.6625,1.0,9.40, 9,"western Montana"
ak,10164430,2,"Tuesday, January 25, 2011 10:26:27 UTC",59.5977,-152.9291,2.1,109.00,28,"Southern Alaska"
nc,71514650,2,"Tuesday, January 25, 2011 09:58:54 UTC",38.8308,-122.7922,0.5,2.80,28,"Northern California"
ak,10164429,2,"Tuesday, January 25, 2011 09:51:57 UTC",63.2880,-149.6544,1.1,91.70, 9,"Central Alaska"
ak,10160400,2,"Tuesday, January 25, 2011 09:49:23 UTC",63.4258,-150.1673,1.7,114.10,24,"Central Alaska"
ak,10160401,2,"Tuesday, January 25, 2011 09:44:49 UTC",64.9464,-148.8650,0.3,18.20, 8,"Central Alaska"
ak,10160399,2,"Tuesday, January 25, 2011 09:38:55 UTC",60.8678,-150.8272,1.4,13.10,16,"Kenai Peninsula, Alaska"
nc,71514645,6,"Tuesday, January 25, 2011 09:23:43 UTC",37.5248,-121.6800,0.6,7.50,16,"Northern California"
mb,11261674,2,"Tuesday, January 25, 2011 09:12:44 UTC",46.9448,-113.3228,2.9,14.40,45,"western Montana"
ak,10160392,2,"Tuesday, January 25, 2011 09:09:26 UTC",63.8732,-145.6234,1.5,6.20,18,"Central Alaska"
nc,71514640,4,"Tuesday, January 25, 2011 09:07:26 UTC",37.0848,-121.5142,0.9,0.50,26,"Northern California"
nc,71514635,2,"Tuesday, January 25, 2011 08:51:34 UTC",38.7865,-122.7515,1.0,2.80,46,"Northern California"
ak,10160384,4,"Tuesday, January 25, 2011 08:49:40 UTC",52.1802,-175.9761,3.3,194.60,15,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10160381,2,"Tuesday, January 25, 2011 08:40:11 UTC",59.9644,-153.0735,2.2,120.10,30,"Southern Alaska"
ci,14922172,4,"Tuesday, January 25, 2011 08:38:21 UTC",33.8347,-116.9490,0.8,19.00,49,"Southern California"
ak,10164422,2,"Tuesday, January 25, 2011 08:36:31 UTC",53.6421,-165.0550,2.2,47.80,14,"Fox Islands, Aleutian Islands, Alaska"
ak,10160376,2,"Tuesday, January 25, 2011 08:32:30 UTC",60.1513,-152.9636,2.3,127.40,38,"Southern Alaska"
ci,14922164,5,"Tuesday, January 25, 2011 08:31:07 UTC",32.2618,-115.4097,2.1,6.30,11,"Baja California, Mexico"
us,c00018tq,5,"Tuesday, January 25, 2011 08:30:06 UTC",-20.4400,168.2104,5.0,29.60,47,"Loyalty Islands, New Caledonia"
nc,71514630,0,"Tuesday, January 25, 2011 08:26:29 UTC",38.8042,-122.7362,0.8,2.20, 8,"Northern California"
ci,14922156,4,"Tuesday, January 25, 2011 08:16:50 UTC",33.4677,-116.9002,1.0,9.30,50,"Southern California"
nc,71514625,4,"Tuesday, January 25, 2011 08:09:07 UTC",36.0125,-120.5730,0.6,4.10,19,"Central California"
ak,10160374,2,"Tuesday, January 25, 2011 08:06:49 UTC",53.5872,-165.0125,2.5,26.60,14,"Fox Islands, Aleutian Islands, Alaska"
ak,10160370,2,"Tuesday, January 25, 2011 07:59:54 UTC",63.5167,-151.1201,1.5,5.20,14,"Central Alaska"
nc,71514620,2,"Tuesday, January 25, 2011 07:59:40 UTC",37.2878,-121.6635,1.3,6.40,38,"Northern California"
nc,71514615,2,"Tuesday, January 25, 2011 07:53:28 UTC",37.5375,-118.8330,1.1,6.30,21,"Central California"
ak,10160355,3,"Tuesday, January 25, 2011 07:49:24 UTC",63.6488,-149.4396,1.7,6.00,20,"Central Alaska"
us,c00018tl,9,"Tuesday, January 25, 2011 07:46:34 UTC",51.6324,-176.1990,5.3,57.30,391,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14922148,4,"Tuesday, January 25, 2011 07:40:46 UTC",32.8950,-116.2543,1.4,5.40,52,"Southern California"
ak,10164416,2,"Tuesday, January 25, 2011 07:20:18 UTC",63.1994,-151.3747,1.0,7.20,11,"Central Alaska"
ak,10160350,2,"Tuesday, January 25, 2011 06:31:22 UTC",63.4702,-150.8775,0.9,10.90,12,"Central Alaska"
nc,71514600,2,"Tuesday, January 25, 2011 06:23:25 UTC",38.8087,-122.7428,1.0,3.20,38,"Northern California"
us,c00018tk,5,"Tuesday, January 25, 2011 06:18:45 UTC",12.1654,-88.5797,5.1,41.90,47,"off the coast of El Salvador"
ak,10164414,2,"Tuesday, January 25, 2011 06:01:28 UTC",52.5684,-168.9593,2.6,7.10, 9,"Fox Islands, Aleutian Islands, Alaska"
ak,10160345,2,"Tuesday, January 25, 2011 05:53:10 UTC",64.4815,-147.0012,0.7,13.70, 7,"Central Alaska"
nc,71514595,0,"Tuesday, January 25, 2011 05:52:28 UTC",38.8373,-122.8090,0.9,2.40,10,"Northern California"
